"","zip","name","addr","lat","lng","city"
"10754",20601,"RABINOWITZ PHARMACY INC","602 BRIGHTON BEACH AVE",40.577404,-73.961243,"BROOKLYN"
"10758",10719,"BAY VILLAGE DRUG AND SURGICAL","357 BROADWAY",40.684054,-73.417575,"AMITYVILLE"
"10759",10177,"ARLO DRUG STORE OF LI","1022 PARK BLVD",40.6791008,-73.4557643,"MASSAPEQUA PARK"
"10760",21013,"DRUG MART OF MASSAPEQUA","4638 MERRICK RD",40.6663888,-73.4631559,"MASSAPEQUA"
"10761",11248,"THE MEDICINE CENTER","178 E MONTAUK HIGHWAY",40.6796609,-73.3607933,"LINDENHURST"
"10762",21169,"OMNI PHARMACY","150 E SUNRISE HWY",40.703731,-73.37597,"LINDENHURST"
"10763",11427,"STUARTS PHARMACY","681 BROADWAY",40.6903865,-73.4658322,"N MASSAPEQUA"
"10764",10679,"SAV WELL DRUGS INC","1338 HICKSVILLE RD",40.6902002,-73.4774002,"MASSAPEQUA"
"10765",69397,"Tap Rx, Llc","111 Executive Blvd",40.721783,-73.4283729,"Farmingdale"
"10767",10743,"COUNTY LINE PHARMACY","1111 RTE 110",40.723735,-73.423695,"E FARMINGDALE"
"10769",72570,"Well Care Pharmacy Of Long Island Corp","1011-45 Rt. 109",40.7247821,-73.4326055,"East Farmingdale"
"10770",20657,"PATH PHARMACY","1035 STRAIGHT PATH",40.724493,-73.375938,"WEST BABYLON"
"10771",21118,"COURTESY DRUGS","609 MAIN STREET",40.7262907,-73.4436041,"FARMINGDALE"
"10772",11200,"BELMONT DRUGS","626 SUNRISE HWY",40.7133488,-73.347352,"WEST BABYLON"
"10773",10446,"MOBY DRUGS","226 MAIN ST",40.7337853,-73.4460451,"FARMINGDALE"
"10774",69371,"Advanced Care Pharmacy Inc","931 Conklin St",40.738084,-73.426613,"Farmingdale"
"10775",10964,"VILLAGE PHARMACY AND SURGICAL","124 EAST MAIN ST",40.696414,-73.320887,"BABYLON"
"10776",11168,"BETHPAGE MEDICAL PHARMACY","4277 HEMPSTEAD TPKE",40.7258,-73.4787996,"BETHPAGE"
"10781",21285,"ALDO DRUGS","604 UNION BLVD",40.710229,-73.294083,"WEST ISLIP"
"10784",10820,"PARK CHEMISTS PHARMACY","54 DEER SHORE SQ",40.738489,-73.2917836,"NORTH BABYLON"
"10786",10801,"SUNRAY PHARMACY","1191 SUNRISE HIGHWAY",40.7319396,-73.266944,"BAY SHORE"
"10787",11300,"MEDICAL CTR PHCY OF WYANDANCH","1537 STRAIGHT PATH",40.751122,-73.361669,"WYANDANCH"
"10788",11451,"SHORE DRUG","30 E MAIN ST",40.7220217,-73.2471802,"BAY SHORE"
"10789",10549,"WYANDANCH DRUG","323 MERRITT AVE",40.7545343,-73.3606043,"WYANDANCH"
"10791",69366,"Premier Kids Care Inc","2005 Deer Park Ave",40.767183,-73.3312119,"Deer Park"
"10794",69395,"Prompt Care Home Infusion Llc","217 Central Ave",40.7534874,-73.4042088,"Farmingdale"
"10808",10953,"HEALTH MART PHARMACY","5 CANDLEWOOD RD",40.7708119,-73.2721529,"BAY SHORE"
"10812",11415,"SALU MED","1805 5TH AVE",40.773119,-73.259764,"BAY SHORE"
"10813",69465,"Sai Ram Pharmacy Inc","456 Suffolk Ave",40.7785474,-73.2578809,"Brentwood"
"10816",69324,"Moms Pharmacy Inc","45 Melville Park Rd",40.7765308,-73.4127642,"Melville"
"10836",10105,"110 PHARMACY AND SURGICAL","459 ROUTE 110",40.7638852,-73.423196,"MELVILLE"
"10838",69372,"Lifeline Infusion Svcs Inc","559 Middle Rd",40.73844,-73.052041,"Bayport"
"10839",21309,"THORNHILLS PHARMACY","2 MAIN ST",40.735864,-73.082205,"SAYVILLE"
"10852",10520,"RAAN PHARMACY","48 LOWELL AVE",40.7652826,-73.1742901,"ISLIP TERRACE"
"10853",10176,"COUNTRY VILLAGE PHARMACY INC","242 E MAIN ST",40.7335935,-73.179151,"EAST ISLIP"
"10855",11398,"UNITY PHARMACY INC","126 E MAIN ST",40.732019,-73.184741,"EAST ISLIP"
"10856",11256,"TERRACE APOTHECARY","64 B CARLETON AVENUE",40.7509314,-73.194473,"ISLIP TERRACE"
"10857",69422,"Shilpa-Saketh Inc","1770 Motor Pkwy",40.8136174,-73.167592,"Hauppauge"
"10860",10335,"ISLIP PHARMACY AND SURGICAL","437 MAIN STREET",40.7289828,-73.2148808,"ISLIP"
"10863",11019,"SALUMED PHARMACY INC","753 COMMACK RD",40.7595413,-73.2334836,"BRENTWOOD"
"10866",69321,"Maria Regina Res Inc","1725 Brentwood Rd",40.7730059,-73.2407972,"Brentwood"
"10871",11239,"BRENTWOOD PHARMACY","761 SUFFOLK AVE",40.7810773,-73.2468428,"BRENTWOOD"
"10873",11288,"SHERON DRUGS","1629 ISLIP AVE",40.7840678,-73.2189565,"CENTRAL ISLIP"
"10876",20817,"THRIFT DRUGS","128 CLARKE ST",40.7990631,-73.2492872,"BRENTWOOD"
"10911",20859,"NORTH SHORE PHARMACY","25 SOUTHDOWN RD",40.8801069,-73.4275293,"HUNTINGTON"
"10913",69385,"Upr Care Corp","378 Syosset Woodbury Rd",40.8258395,-73.4687523,"Woodbury"
"10914",21021,"VALUE DRUG STORES INC","349 NEW YORK AVE",40.8705081,-73.4262111,"HUNTINGTON"
"10915",20597,"COUNTRY VILLAGE CHEMISTS","227 229 EAST MAIN STREET",40.871663,-73.424981,"HUNTINGTON"
"10916",69417,"Li Script Llc","225 Crossways Park Drive",40.80784,-73.4828069,"Woodbury"
"10917",69384,"Cottage Surgical Supply Inc","8285 Jericho Tpke",40.8163818,-73.4658368,"Woodbury"
"10942",69440,"Floyd Chemists Inc","429 William Floyd Pkwy",40.7833905,-72.8635503,"Shirley"
"10959",20828,"BETHPAGE PHARMACY","334 BROADWAY",40.7421187,-73.4796461,"BETHPAGE"
"10963",10995,"MEDISOURCE PHARMACY INC","720 OLD COUNTRY RD",40.7722319,-73.4889006,"PLAINVIEW"
"10964",20948,"ISLAND DRUGS","478 PLAINVIEW RD",40.7696975,-73.5019138,"HICKSVILLE"
"10968",10354,"ISLAND CARE PHARMACY","1163 OLD COUNTRY RD STE # 7",40.7762798,-73.4651786,"PLAINVIEW"
"10969",10149,"PLAINVIEW FAMILY PHARMACY","142A MANETTO HILL RD",40.7824536,-73.4725693,"PLAINVIEW"
"10972",20746,"DIAMOND DRUGS INC","550 WOODBURY RD",40.7893611,-73.495153,"PLAINVIEW"
"10975",20864,"RRT GROUP INC","81 S TERMINAL DR",40.7905054,-73.4668126,"PLAINVIEW"
"10976",20879,"C AND C HOMECARE INC","185 EXPRESS ST",40.7904099,-73.4599087,"PLAINVIEW"
"11016",21321,"TOMKINS PHCY AND HEALTHCARE","920 WHEELER RD",40.8248468,-73.2042231,"HAUPPAUGE"
"11027",69331,"Chs Home Support Svc","15 Power Dr",40.81015,-73.231611,"Hauppauge"
"11028",69477,"Sharp Drugs Inc","175 Commerce Drive",40.8105728,-73.2578277,"Hauppauge"
"11029",20909,"BETTER LIVING NOW INC","185 OSER AVE",40.816122,-73.252694,"HAUPPAUGE"
"11036",69488,"Vanco Pharmacy Inc","30 Vanderbilt Motor Pkwy",40.8165082,-73.2919756,"Commack"
"11070",11010,"BARTHS PHARMACY","94 A MONTAUK HIGHWAY",40.821621,-72.748412,"EAST MORICHES"
"11082",21238,"MEDICAL PARK DRUG AND SURGICAL","2500 NESCONSET HWY",40.878868,-73.11599,"STONY BROOK"
"11086",69481,"Fairview Hill Realty Corp","4747 Nesconset Hwy",40.9165482,-73.0549327,"Port Jefferson Station"
"11091",20641,"SPAGES PHARMACY","471 LAKE AVE",40.8823356,-73.1574432,"ST JAMES"
"11096",10438,"VILLAGE CHEMISTS OF SETAUKET INC","226 MAIN ST",40.9425925,-73.1035123,"EAST SETAUKET"
"11097",21067,"SMITHTOWN RX CENTER","260 MIDDLE COUNTRY RD",40.854951,-73.180329,"SMITHTOWN"
"11099",20963,"JONES DRUG STORE","100 MAIN ST",40.900143,-73.350129,"NORTHPORT"
"11100",69317,"Greenlawn Pharmacy Inc","51 Broadway",40.8695699,-73.3655449,"Greenlawn"
"11101",21137,"VALUE DRUGS GREENLAWN,INC","106 BROADWAY",40.8675413,-73.3645526,"GREENLAWN"
"11102",72448,"Atrium Rx Pharmacy Corp","775 Park Avenue",40.8587038,-73.395157,"Huntington"
"11106",10358,"HUNTINGTON DRUGS","180 E PULASKI RD",40.852323,-73.399813,"HUNTINGTON STATION"
"11107",21173,"TOWN DRUG","517 A LARKFIELD RD",40.863047,-73.319976,"EAST NORTHPORT"
"11108",69367,"Thales Well Inc","1785 New York Ave",40.839263,-73.4124185,"Huntington Station"
"11109",72365,"Stat Script Specialty Inc","1800 A New York Ave #1",40.838395,-73.411706,"Huntington Station"
"11111",69753,"Rx Express Prescription Services Inc","1842 E Jericho Tpke",40.8363424,-73.3348731,"Huntington"
"11112",21094,"FINAL PHARMACY INC","132 COMMACK RD",40.8400503,-73.2935986,"COMMACK"
"11113",21185,"WINN DRUGS INC","62 INDIAN HEAD RD A",40.88193,-73.2534731,"KINGS PARK"
"11114",10554,"RX EXPRESS OF COMMACK","1163 JERICHO TPKE",40.8461476,-73.2672332,"COMMACK"
"11118",10545,"SAN REMO PHARMACY","629 E MAIN ST",40.8826166,-73.2286377,"KINGS PARK"
"11130",10781,"MAPLE PHARMACY","304 MAPLE AVE",40.8378681,-73.1945678,"SMITHTOWN"
"11177",21290,"LOWES DRUGS","14 LAWRENCE AVE",40.8545656,-73.1935524,"SMITHTOWN"
"11205",10385,"ECHO PHARMACY","56 ECHO AVE",40.9437137,-72.9996455,"MILLER PLACE"
"11216",11278,"SHOREHAM DRUGS","99 1 RTE 25A",40.947297,-72.896111,"SHOREHAM"
"11336",69334,"Town Total Farmingdale Llc","532 Broad Hollow Rd",40.7747301,-73.4213001,"Melville"
"11337",72508,"Town Total Compounding Centers Llc","532 Broadhollow Rd Ste 104",40.775097,-73.4228739,"Melville"
"12150",10712,"MARTIN DRUGS OF RIVERHEAD INC","849 OLD COUNTRY RD",40.9326023,-72.6751855,"RIVERHEAD"
"12154",20637,"BARTHS DRUG STORE","32 E MAIN ST",40.916999,-72.6624162,"RIVERHEAD"
"12278",21157,"BARTHS PHARMACY","58 SUNSET AVE",40.8132376,-72.6447704,"WESTHAMPTON BEACH"
"12565",20888,"BARKERS PHARMACY","195 LOVE LANE",40.99174,-72.53496,"MATTITUCK"
"12566",10150,"HAMPTON LIGGETT DRUGS","39 4 W MONTAUX HWY",40.877179,-72.524483,"HAMPTON BAYS"
"12567",10506,"CENTER ISLAND PHARMACIES INC","254 W MONTAUK HWY",40.8831173,-72.5077879,"HAMPTON BAYS"
"12570",10427,"CUTCHOGUE DRUG STORE","28195 MAIN RD",41.010759,-72.485504,"CUTCHOGUE"
"12572",10748,"SOUTHRIFTY DRUG","54 JAGGER LANE",40.887371,-72.392017,"SOUTHAMPTON"
"12573",21004,"CORWITH PHARMACY INC","56 HAMPTON RD",40.887121,-72.387388,"SOUTHAMPTON"
"12702",65901,"Killingworth Family Pharmacy Inc","183 Route 81 Ste 3",41.3503722,-72.5611226,"Killingworth"
"12742",2792,"ROBERTS PHARMACY INC","514 OLD TOLL RD",41.3605758,-72.6358731,"MADISON"
"13463",72582,"Kellys Pharmacy Inc","4852 Rt 81",42.4151612,-74.0197754,"Greenville"
"13464",20819,"HOERNING PHARMACY INC","34 HOPE PLAZA",42.515551,-73.786772,"WEST COXSACKIE"
"13465",72568,"Northeast Home Medical Supplies Inc","15 North Lincoln Drive",42.3081156,-74.0167353,"Cairo"
"13466",10694,"FOUR CORNERS PHARMACY","340 DELAWARE AVE",42.622717,-73.829831,"DELMAR"
"13467",10687,"CRESTWOOD PHARMACY","26 A PICOTTE DR",42.6525606,-73.8116559,"ALBANY"
"13468",21177,"JEFFERSON HEIGHTS PHARMACY","165 JEFFERSON HTS",42.2392078,-73.8875179,"CATSKILL"
"13469",11104,"SCHODACK PHARMACY","81 MILLER RD",42.579961,-73.683102,"CASTLETON"
"13470",11403,"LINCOLN PHARMACY","300 MORTON AVE",42.6454513,-73.771293,"ALBANY"
"13471",10913,"GREENE MEDICAL ARTS PHARMACY","159 JEFFERSON HEIGHTS",42.231038,-73.8786049,"CATSKILL"
"13472",10582,"NASSAU PHARMACY INC","1 ALBANY AVE",42.515716,-73.610623,"NASSAU"
"13473",10602,"TOWN TOTAL HEALTH PHARMACY","350 NORTHERN BLVD",42.675155,-73.748726,"ALBANY"
"13474",69341,"Advanced Care Pharmacy Inc","25 Walker Way",42.71392,-73.844359,"Albany"
"13475",21037,"ESQUIRE DRUG INC","100 BROADWAY",42.681047,-73.73457,"MENANDS"
"13476",11338,"WINDHAM PHARMACY","6 STATE ROUTE 296",42.294778,-74.222187,"WINDHAM"
"13477",69742,"Anthem Health Svc Inc","57 Karner Rd",42.7253206,-73.8604627,"Albany"
"13478",69435,"Kingsway Arms Nursing Center","323 Kings Rd",42.776066,-73.913111,"Schenectady"
"13479",10779,"WATERVLIET PHARMACY","601 19TH ST",42.73147,-73.705618,"WATERVLIET"
"13480",10550,"FALLON WELLNESS PHARMACY","1057 TROY SCHENECTADY RD",42.7645651,-73.8056615,"LATHAM"
"13481",10934,"YOUNGS PHARMACY AND GENERAL STORE LLC","1636 BURDEN LAKE RD",42.6242693,-73.5476338,"AVENILL PARK"
"13482",20993,"AUMILLERS PHARMACY INC","1340 STATE ST",42.795791,-73.9213866,"SCHENECTADY"
"13483",69322,"Priority Pharmaceutical Svcs Llc","1805 Providence Ave",42.8292963,-73.8980321,"Niskayuna"
"13484",20996,"LANGES PHARMACY","2205 NOTT ST",42.8157687,-73.8941939,"NISKAYUNA"
"13485",10856,"METCRE RX SCHENECTADY PHCY SVCS LLC","1044 STATE ST",42.801063,-73.92833,"SCHENECTADY"
"13490",69319,"Empire Home Infusion Services Inc","10 Blacksmith Dr 2",42.9697206,-73.7948518,"Malta"
"13491",10283,"OBRIENS PHARMACY","4 FRONT ST",43.0026155,-73.8491503,"BALLSTON SPA"
"13493",10303,"CALKINS PHARMACY LLC","57 REMSEN ST",42.775377,-73.7011799,"COHOES"
"13494",10425,"MARRAS PHARMACY","217 REMSEN ST",42.7709655,-73.7005078,"COHOES"
"13495",10092,"LINDSAY DRUG COMPANY INC","416 5TH AVE",42.7681034,-73.6763104,"TROY"
"13500",21041,"SCHELLS PHARMACY","179 E MAIN ST",42.9343657,-74.186448,"AMSTERDAM"
"13501",20633,"NEW YORK CANCER CARE PHCY-AMSTERDAM","1700 RIVERFRONT CENTER",42.9386856,-74.1881858,"AMSTERDAM"
"13502",21075,"AMSTERDAM MEMORIAL ENTERPRISES INC","5010 STATE HWY 30",42.9368193,-74.1925907,"AMSTERDAM"
"13518",10729,"COMMUNITY APOTHECARY INC","309 MAIN ST",42.6649079,-74.311634,"SCHOHARIE"
"13526",72421,"Tower Pharmacy Inc","4192 State Highway 30",43.0188993,-74.1946089,"Amsterdam"
"13527",11397,"BROADALBIN PHARMACY INC","6 N MAIN ST",43.059157,-74.1963136,"BROADALBIN"
"13528",10541,"PALMER PHARMACY","2 E MAIN ST",43.006267,-74.371055,"JOHNSTOWN"
"13538",69388,"Saratoga Care Inc","211 Church St",43.085615,-73.797121,"Saratoga Springs"
"13540",10731,"MENGES AND CURTIS LLC","472 BROADWAY",43.083002,-73.7844889,"SARATOGA SPGS"
"13542",20609,"THE VILLAGE APOTHECARY","26 CHURCH ST",42.905556,-74.571896,"CANAJOHARIE"
"13547",10866,"VILLAGE APOTHECARY","31 MARKET ST",42.0777081,-73.9541677,"SAUGERTIES"
"13549",21279,"COPAKE PHARMACY","69 MAIN ST",42.10544,-73.547185,"COPAKE"
"13551",20747,"NEKOS RED HOOK DRUG STORE","7501 N BROADWAY",41.9951486,-73.8756068,"RED HOOK"
"13554",69467,"Progression Llc","79 Tinker St",42.0402516,-74.1216286,"Woodstock"
"13555",10697,"PINE PLAINS PHARMACY INC","2965 CHURCH ST",41.979702,-73.6562362,"PINE PLAINS"
"13557",67578,"Fairview Hospital","29 Lewis Ave",42.1919843,-73.3723104,"Grt. Barrington"
"13558",10711,"NORTHERN DUTCHESS PHARMACY","18 EAST MARKET STREET",41.926586,-73.912057,"RHINEBECK"
"13561",10547,"NEKOS-DEDRICK'S PHARMACY","86 N FRONT ST",41.934579,-74.022434,"KINGSTON"
"13562",21147,"KINGSTON PHARMACY","516 BROADWAY",41.9278896,-74.0001028,"KINGSTON"
"13584",7105,"LENOX VILLAGE PHARMACY","5 WALKER ST",42.356754,-73.2851364,"LENOX"
"13586",7006,"FLYNNS PHARMACY","173 ELM ST",42.4442,-73.2376,"PITSFIELD"
"13588",6984,"OLAUGHLIN HOME CARE PHARMACY","403 MAIN ST",42.4734144,-73.1725896,"DALTON"
"13589",2793,"CANAAN APOTHECARY","11 E MAIN ST",42.0241045,-73.3235746,"CANAAN"
"13590",65875,"The Robert C Geer Memorial Hospital Inc","99 S Canaan Rd",42.012947,-73.3318423,"Canaan"
"13591",2713,"SALISBURY PHARMACY, LLC","20 MAIN STREET",41.9820775,-73.4226459,"SALISBURY"
"13600",2714,"SHARON PHARMACY INC","8 GAY ST",41.8849111,-73.4681557,"SHARON"
"13618",7019,"HARTS PHARMACISTS","40 SPRING ST",42.7111405,-73.2040438,"WILLIAMSTOWN"
"13662",10397,"CUTIE PHARMA CARE INC","114 MAIN ST",43.090216,-73.4993615,"GREENWICH"
"13665",7028,"NASSIFS PROFESSIONAL PHCY","51 ASHLAND ST",42.6977525,-73.1104081,"NORTH ADAMS"
"13666",7032,"LITTLES HSC PHARMACY","109 EAGLE ST",42.702055,-73.1076229,"NORTH ADAMS"
"13669",10198,"THORPE'S PHARMACY","24 CHURCH ST",42.9011222,-73.3517993,"HOOSICK FALLS"
"13671",16648,"THE PHARMACY INC","205 NORTH ST",42.881836,-73.196762,"BENNINGTON"
"13672",71199,"Extended Care Pharmacy Llc","207 North St",42.88189,-73.196788,"Bennington"
"13736",20875,"STONES PHARMACY INC","1 MAIN ST",43.316704,-73.841112,"LAKE LUZERNE"
"13764",10931,"O HEARNS PHARMACY INC","55 W MAIN ST",43.0281946,-73.3872139,"CAMBRIDGE"
"13774",10578,"GLENNS PHARMACY INC","205 MAIN ST",43.1725542,-73.3275677,"SALEM"
"13810",10531,"CHURCH AND SCOTT INC","5396 STATE HWY 28",42.754869,-74.9217599,"COOPERSTOWN"
"13822",10904,"LENNOX BROS PHARMACY","37 CENTRAL PLAZA",43.015505,-75.036944,"ILION"
"13830",21314,"VALLEY PHARMACY","4448 ST RT 30",43.5240809,-74.3866429,"MIDDLEBURGH"
"13832",11018,"PARKWAY DRUGS","350 LELAND AVENUE",43.11368,-75.205321,"UTICA"
"13833",10073,"PARKWAY DRUGS","1256 ALBANY ST",43.080521,-75.207035,"UTICA"
"13835",21019,"GARRO DRUGS","704 BLEECKER ST",43.0982037,-75.2175677,"UTICA"
"13840",10513,"HOLLAND PATENT PHARMACY","9553 MAIN ST",43.242529,-75.255995,"HOLLAND PATENT"
"13842",72588,"Harbor Pharmacy Of Utica Llc","1307 Champlin Ave Ste 7",43.104453,-75.2698489,"Utica"
"13885",10128,"FOXCARE PHARMACY","1 FOXCARE DR",42.4572913,-75.0333729,"ONEONTA"
"13887",10565,"MILLERS DRUG STORE","778 MAIN ST",42.148347,-74.648234,"MARGARETVILLE"
"13888",72406,"Margaretville Memorial Hospital","42084 State Highway 28",42.1468009,-74.6390569,"Margaretville"
"13891",10705,"SERVICE PHARMACY BEW BERLIN","12 S MAIN ST",42.6211972,-75.3319848,"NEW BERLIN"
"13896",11222,"PHOENICIA PHARMACY","41 MAIN ST",42.083079,-74.3152749,"PHOENICIA"
"13899",10767,"BROWNS PHARMACY","225 MAIN ST",42.321829,-75.3296633,"UNADILLA"
"14210",16674,"THE PHARMACY NORTHSHIRE LLC","34 WAYS LANE",43.172493,-73.06398,"MANCHESTER CENTER"
"14211",71200,"Equinox Compounding Pharmacy","34b Ways Lane",43.172493,-73.06398,"Manchester Center"
"14214",16675,"MANCHESTER PHARMACY","1009 DEPOT ST",43.173488,-73.038856,"MANCHESTER CENTER"
"14593",69263,"Boiceville Pharmacy Inc","Route 28",41.9941476,-74.2636144,"Boiceville"
"14934",10492,"SCHROON LAKE PHARMACY","1081 MAIN ST",43.8367859,-73.761691,"SCHROON LAKE"
"14936",10517,"MCCANN DRUG CO","166 MAIN ST",43.3087808,-73.5948053,"HUDSON FALLS"
"14990",11345,"SERVICE PHARMACY","38 N BROAD ST",42.5323138,-75.5238442,"NORWICH"
"14991",10808,"SERVICE PHARMACY SHERBURNE","6 N MAIN ST",42.6784721,-75.4990916,"SHERBURNE"
"14994",20726,"BAINBRIDGE PHARMACY INC","19 N MAIN ST",42.2936577,-75.4792214,"BAINBRIDGE"
"14995",69737,"Ny State Home Vets And Dep Phcy","4211 State Hwy 220",42.4460858,-75.5782243,"Oxford"
"14996",10689,"BARTLES PHARMACY INC","10 LAFAYETTE PARK",42.4422793,-75.5982405,"OXFORD"
"14997",10504,"CROWES DRUG STORE","19 LEBANON ST",42.826208,-75.544989,"HAMILTON"
"15000",10583,"RANDALLS PHARMACY","44 GENESEE ST",43.073505,-75.288441,"NEW HARTFORD"
"15002",11425,"PARKWAY DRUGS OF ONEIDA COUNTY SOUTH","485 FRENCH RD",43.084836,-75.28224,"UTICA"
"15349",10563,"THE FALLS PHARMACY","6805 MCALPINE ST",43.6163179,-75.3726102,"LYONS FALLS"
"15360",72457,"Colonial Ltc Pharmacy Inc","100 Main St Ste 1",43.122185,-75.290481,"Whitesboro"
"15361",11382,"SLOCUM DICKSON PHARMACY INC","1729 BURRSTONE RD",43.09311,-75.279318,"NEW HARTFORD"
"15738",10390,"ADIRONDACK PHARMACY","4057 STATE HWY 3",44.159785,-75.0315825,"STAR LAKE"
"15740",10730,"POST OFFICE PHARMACY","61 MAIN ST",44.326391,-74.132394,"SARANAC LAKE"
"16199",21042,"HOMETOWN PHARMACY INC","3208 PLANK RD",44.087774,-73.515164,"MINEVILLE"
"16200",10872,"MORIAH PHARMACY","4315 MAIN ST",44.048046,-73.45999,"PORT HENRY"
"17565",10700,"PORT EWEN PHARMACY INC","177 BROADWAY",41.906687,-73.976196,"PORT EWEN"
"17570",9730,"FUTURE PHARMACY INC","979 ROUTE 9 NORTH",41.797639,-73.93937,"HOWELL"
"17571",10868,"MOLLOY PHARMACY","4170 ALBANY POST RD",41.775908,-73.930238,"HYDE PARK"
"17572",72355,"Hyde Park Pharmacy Inc","870 Violet Ave Ste 10",41.771991,-73.909066,"Hyde Park"
"17574",10970,"LEZ RX INC","4737 ROUTE 209",41.8099573,-74.2045984,"ACCORD"
"17575",10586,"DEDRICKS PHARMACY","190 MAIN ST",41.7459994,-74.0782384,"NEW PALTZ"
"17576",10253,"MCCARTHYS PHARMACY","6040 ROUTE 82",41.869216,-73.7089369,"STANFORDVILLE"
"17577",10938,"MOLLOYS MEDICAL ARTS PHARMACY LLC","19 BAKER AVE",41.718267,-73.927424,"POUGHKEEPSIE"
"17578",10706,"SMITH STREET PHARMACY","269 MANSION ST",41.705763,-73.916471,"POUGHKEEPSIE"
"17579",11342,"CITY DRUGS","348 MAIN ST",41.702556,-73.925521,"POUGHKEEPSIE"
"17601",21263,"VINCENTS PHARMACY INC","3272 FRANKLIN AVE",41.784815,-73.694388,"MILLBROOK"
"17649",20978,"SULLIVAN PHARMACY INC","267 N MAIN ST",41.804514,-74.746009,"LIBERTY"
"17650",11153,"K & K PHARMACY","187 MILL ST",41.793683,-74.735623,"LIBERTY"
"17657",11276,"JEFFERSON PHARMACY INC.","4892 STATE RTE 52",41.779833,-74.935317,"JEFFERSONVILLE"
"17741",21146,"LAGRANGE PHARMACY","702 FREEDOM PLAINS RD",41.672387,-73.8058878,"POUGHKEEPSIE"
"19224",2806,"KENT APOTHECARY","3 MAPLE STREET",41.7245464,-73.4768561,"KENT"
"19233",65908,"Washington Health Center & Pharmacy Llc","5 Bryan Hall Plaza",41.6405478,-73.319744,"Washington Depot"
"19236",18701,"MURPHYS PHARMACY","59 WEST ST",41.7466312,-73.1942827,"LITCHFIELD"
"19998",2681,"PETRICONES TORRINGTON PHARMACY","110 E MAIN ST",41.8019979,-73.1189556,"TORRINGTON"
"20677",2727,"TOWNE APOTHECARY LLCC","95 MAIN ST SOUTH",41.6341109,-73.2087946,"BETHLEHEM"
"20793",20725,"PETERS PHARMACY OF NARROWSBURG","110 KIRK RD",41.6091694,-75.0571408,"NARROWSBURG"
"20807",70061,"Lords Valley Village Pharmacy","Rt 739 Lords Valley Traders Market",41.4826452,-75.1311874,"Lords Valley"
"20808",13934,"STEPHENS PHCY HAWLEY","24 MAIN AVE",41.4786666,-75.1840606,"HAWLEY"
"20814",13726,"STEPHENS PHARMACY","1101 MAIN STREET",41.5755822,-75.2573247,"HONESDALE"
"20815",13897,"POPS DRUGSTORE","1547 ROUTE 507",41.3710787,-75.2522464,"GREENTOWN"
"20817",13678,"HOWELL'S MEDICINE CENTER","600 MAPLE AVE",41.5755356,-75.2692378,"HONESDALE"
"20836",21683,"WELLSPRING HOMEOPATHIC PHCY","952 BETHANY TPKE",41.6525324,-75.2991455,"HONESDALE"
"20840",13822,"BRUNDAGES WAYMART PHARMACY","238 BELMONT ST",41.583421,-75.4080919,"WAYMART"
"20898",13315,"RED CROSS PHARMACY","420 MAIN ST",41.633186,-75.469596,"FOREST CITY"
"20899",70145,"Mmjm Inc","19 Dundaff St",41.574785,-75.503921,"Carbondale"
"20900",10246,"BROWNS PRESCRIPTION PHARMACY OF DEPOSIT INC","115 FRONT ST",42.0603446,-75.4271744,"DEPOSIT"
"21082",13246,"REDDONS PHARMACY","177 ERIE BLVD. SUITE 2",41.9455037,-75.6019702,"SUSQUEHANNA"
"21162",13835,"ENDLESS MOUNTAINS PHARMACY","11 MOUNTAIN VIEW PLZ",41.6492768,-75.5960745,"CLIFFORD"
"21442",10788,"ENGLISH PHARMACY","112 MAIN ST",42.077037,-75.6393049,"WINDSOR"
"21443",21716,"LENOX PHARMACY INC","5879 SR 92",41.6975031,-75.6785884,"KINGSLEY"
"21502",13510,"FRANKS DRUG STORE INC","978 MAIN ST",41.3050209,-75.321832,"NEW FOUNDLAND"
"21973",22835,"DRAKES PHARMACY","188 MAIN STREET",43.517181,-73.236679,"POULTNEY"
"21975",16676,"CASTLETON HEALTH CENTER PHARMACY","275 ROUTE 30 NORTH",43.613975,-73.208389,"BOMOSEEN"
"22032",71201,"Community Health Centers Of The Rutland Region Inc","420 Grove St",43.8051659,-73.0983597,"Brandon"
"22033",69478,"Horace Nye Home Hlth Fac Phcy","Park St",44.216296,-73.597275,"Elizabethtown"
"22035",16649,"BEAUCHAMP AND OROURKE","62 WOODSTOCK AVE",43.612312,-72.966728,"RUTLAND"
"22036",16657,"RUTLAND PHARMACY","75 ALLEN ST",43.5966511,-72.9668066,"RUTLAND"
"22037",71198,"Rjw Inc","248 Stratton Rd",43.6046517,-72.9560486,"Rutland"
"22038",16660,"WILCOX PHARMACY","252 STRATTON RD",43.599604,-72.955281,"RUTLAND"
"22039",10910,"WILLSBORO PHARMACY","3932 NYS RT 22",44.306757,-73.379231,"WILLSBORO"
"22062",16671,"GREEN MOUNTAIN PHARMACY","5700 RT 100",43.228349,-72.813759,"LONDENDERRY"
"22114",10281,"FEEK PHARMACY","14223 NYS RTE 9 N",44.440421,-73.6768759,"AU SABLE FORKS"
"22121",11263,"KEESEVILLE PHARMACY INC","1730 FRONT ST",44.5049354,-73.4801152,"KEESEVILLE"
"22123",10695,"PERU HEALTH MART PHARMACY","3 GORMAN WAY",44.57754,-73.524015,"PERU"
