"","zip","name","addr","lat","lng","city"
"35790","10088","BUFFALO PHARMACIES INC","1479 KENSINGTON AVE","42.9425870","-78.8017050","BUFFALO"
"35791","10622","PINE PHARMACY","5110 MAIN ST","42.9600796","-78.7617048","WILLIAMSVILLE"
"35792","10228","BAILEY PHARMACY","2608 BAILEY AVE","42.9255850","-78.8140330","BUFFALO"
"35793","69438","Buffalo Pharmacies Inc","20 Lawrence Bell Drive","42.953561","-78.72387","Williamsville"
"35794","69497","The Mcguire Group Pharmacy Corp","2355 Union Rd","42.875824","-78.752491","Cheektowaga"
"35795","11390","TRANSIT HILL PHARMACY","6344 TRANSIT RD","42.9281131","-78.6969694","DEPEW"
"35796","70168","Catholic Health System Infusion Pharmacy Inc","6350 Transit Road","42.928965","-78.697107","Depew"
"35797","10074","SNYDER PHARMACY INC","4536 MAIN ST","42.9632480","-78.7823790","SNYDER"
"35798","72398","Specialty Pharmacy Management Lcc","45 Earhart Dr Ste 110","42.955149","-78.715536","Amherst"
"35799","72435","Vna Home Care Services","2100 Wehrle Dr","42.957096","-78.715974","Williamsville"
"35800","69449","Hmb  Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35801","69453","Hmb Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35802","10558","CLINTON PHARMACY INC","2032 CLINTON ST","42.8720230","-78.8011930","BUFFALO"
"35803","10129","FILLMORE PHARMACY","1408 FILLMORE AVE","42.9120040","-78.8394040","BUFFALO"
"35804","10229","PARKSIDE PHARMACY INC","975 BROADWAY ST","42.8928820","-78.8385210","BUFFALO"
"35805","21008","THE DRUG SHOPPE INC","416 KENMORE AVE","42.9583489","-78.8362003","BUFFALO"
"35806","10074","SNYDER PHARMACY INC","4536 MAIN ST","42.9632480","-78.7823790","SNYDER"
"35807","10088","BUFFALO PHARMACIES INC","1479 KENSINGTON AVE","42.9425870","-78.8017050","BUFFALO"
"35808","10622","PINE PHARMACY","5110 MAIN ST","42.9600796","-78.7617048","WILLIAMSVILLE"
"35809","21008","THE DRUG SHOPPE INC","416 KENMORE AVE","42.9583489","-78.8362003","BUFFALO"
"35810","11178","TILE PHARMACY","1031 CLEVELAND DR","42.9450540","-78.7612140","CHEEKTOWAGA"
"35811","10228","BAILEY PHARMACY","2608 BAILEY AVE","42.9255850","-78.8140330","BUFFALO"
"35812","69490","Parkview Health Service Of New York Llc","1770 Colvin Blvd","42.9868657","-78.8536066","Buffalo"
"35813","69449","Hmb  Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35814","69453","Hmb Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35815","69739","Woodmark Pharmacy","1142 Wehrle Dr","42.950314","-78.73988","Williamsville"
"35816","72423","Parker Pharmacy Inc","1388 Hertel Ave","42.947716","-78.856554","Buffalo"
"35817","10591","FAMILY MEDICAL PHARMACY INC","120 PLAZA DR","43.0007508","-78.7421823","WILLIAMSVILLE"
"35818","69438","Buffalo Pharmacies Inc","20 Lawrence Bell Drive","42.953561","-78.72387","Williamsville"
"35819","21101","SUBURBAN FAMILY PHARMACY","1540 MAPLE ROAD","42.9933000","-78.7299589","WILLIAMSVILLE"
"35820","10075","IVYLEA PHARMACY","2446 ELMWOOD AVE","42.9639406","-78.8787664","KENMORE"
"35821","10195","KENMORE RX CENTER","2890 ELMWOOD AVE","42.9763431","-78.8787063","KENMORE"
"35822","72435","Vna Home Care Services","2100 Wehrle Dr","42.957096","-78.715974","Williamsville"
"35823","72398","Specialty Pharmacy Management Lcc","45 Earhart Dr Ste 110","42.955149","-78.715536","Amherst"
"35824","10129","FILLMORE PHARMACY","1408 FILLMORE AVE","42.9120040","-78.8394040","BUFFALO"
"35825","21200","DEXTER DRUGS CTR","1453 JEFFERSON AVE","42.9146990","-78.8536610","BUFFALO"
"35826","69497","The Mcguire Group Pharmacy Corp","2355 Union Rd","42.875824","-78.752491","Cheektowaga"
"35827","69500","2121 Main St Pharmacy Inc","134 Bennett Rd","42.8884597","-78.7496612","Cheektowaga"
"35828","11090","VASCUSCRIPT","2470 WALDEN AVE STE 2400","42.9088360","-78.7452010","CHEEKTOWAGA"
"35829","69364","Upstate Pharmacy Ltd","40 North America Drive","42.8474537","-78.7507874","West Seneca"
"35830","10558","CLINTON PHARMACY INC","2032 CLINTON ST","42.8720230","-78.8011930","BUFFALO"
"35831","10497","SOUTHGATE MEDICAL PHCY INC","1026 UNION RD","42.8282850","-78.7534824","WEST SENECA"
"35832","10280","MEDICAL PARK PHARMACY INC.","550 ORCHARD PARK RD","42.8332740","-78.7788430","WEST SENECA"
"35833","11390","TRANSIT HILL PHARMACY","6344 TRANSIT RD","42.9281131","-78.6969694","DEPEW"
"35834","70168","Catholic Health System Infusion Pharmacy Inc","6350 Transit Road","42.928965","-78.697107","Depew"
"35835","10949","SENECA PHARMACY OF NNY","1979 SENECA ST","42.8571900","-78.8126670","BUFFALO"
"35836","10502","MARIAN MEDICAL PHARMACY INC","515 ABBOTT RD","42.8490790","-78.8140240","BUFFALO"
"35837","72499","Abbott Pharmacy Inc","830 Abbott Rd","42.8418026","-78.8085694","Buffalo"
"35838","20688","SHOPPERS PRESCRIPTION CENTER","956 ABBOTT RD","42.8383130","-78.8072480","BUFFALO"
"35839","10573","WHITES DRUG AND DEPT STORE","95 ON THE PLAZA","42.8963575","-78.6466627","MONTAUK"
"35840","11178","TILE PHARMACY","1031 CLEVELAND DR","42.9450540","-78.7612140","CHEEKTOWAGA"
"35841","69739","Woodmark Pharmacy","1142 Wehrle Dr","42.950314","-78.73988","Williamsville"
"35842","10851","NICKEL CITY PHARMACY","1791 S PARK AVE","42.8499890","-78.8243339","BUFFALO"
"35843","10228","BAILEY PHARMACY","2608 BAILEY AVE","42.9255850","-78.8140330","BUFFALO"
"35844","69438","Buffalo Pharmacies Inc","20 Lawrence Bell Drive","42.953561","-78.72387","Williamsville"
"35845","11399","UNION MEDICAL PHARMACY","1769 ORCHARD PARK RD","42.8052556","-78.7566643","WEST SENECA"
"35846","10591","FAMILY MEDICAL PHARMACY INC","120 PLAZA DR","43.0007508","-78.7421823","WILLIAMSVILLE"
"35847","21101","SUBURBAN FAMILY PHARMACY","1540 MAPLE ROAD","42.9933000","-78.7299589","WILLIAMSVILLE"
"35848","21298","THE DRUG SHOPPE INC","525 DIVISION ST","43.0381750","-78.8635425","NORTH TONAWANDA"
"35849","20791","MEDICAN GROUP LLC","908 NIAGRA FALLS BLVD","43.0386680","-78.8642033","NORTH TONAWANDA"
"35850","11229","BUFFALO PHARMACIES INC","8750 TRANSIT","43.0055020","-78.6977650","E AMHURST"
"35851","69490","Parkview Health Service Of New York Llc","1770 Colvin Blvd","42.9868657","-78.8536066","Buffalo"
"35852","10074","SNYDER PHARMACY INC","4536 MAIN ST","42.9632480","-78.7823790","SNYDER"
"35853","72522","Wellness Park Pharmacy Inc","624 River Rd Ste 5a","43.036644","-78.886886","North Tonawanda"
"35854","10622","PINE PHARMACY","5110 MAIN ST","42.9600796","-78.7617048","WILLIAMSVILLE"
"35855","21008","THE DRUG SHOPPE INC","416 KENMORE AVE","42.9583489","-78.8362003","BUFFALO"
"35856","69739","Woodmark Pharmacy","1142 Wehrle Dr","42.950314","-78.73988","Williamsville"
"35857","10195","KENMORE RX CENTER","2890 ELMWOOD AVE","42.9763431","-78.8787063","KENMORE"
"35858","72435","Vna Home Care Services","2100 Wehrle Dr","42.957096","-78.715974","Williamsville"
"35859","11178","TILE PHARMACY","1031 CLEVELAND DR","42.9450540","-78.7612140","CHEEKTOWAGA"
"35860","69438","Buffalo Pharmacies Inc","20 Lawrence Bell Drive","42.953561","-78.72387","Williamsville"
"35861","72398","Specialty Pharmacy Management Lcc","45 Earhart Dr Ste 110","42.955149","-78.715536","Amherst"
"35862","10088","BUFFALO PHARMACIES INC","1479 KENSINGTON AVE","42.9425870","-78.8017050","BUFFALO"
"35863","10075","IVYLEA PHARMACY","2446 ELMWOOD AVE","42.9639406","-78.8787664","KENMORE"
"35864","72423","Parker Pharmacy Inc","1388 Hertel Ave","42.947716","-78.856554","Buffalo"
"35865","10811","SUMMIT PARK PHARMACY INC","2578 NIAGARA FALLS BLVD STE 100","43.0920240","-78.9070220","NIAGARA FALLS"
"35866","21101","SUBURBAN FAMILY PHARMACY","1540 MAPLE ROAD","42.9933000","-78.7299589","WILLIAMSVILLE"
"35867","10591","FAMILY MEDICAL PHARMACY INC","120 PLAZA DR","43.0007508","-78.7421823","WILLIAMSVILLE"
"35868","72435","Vna Home Care Services","2100 Wehrle Dr","42.957096","-78.715974","Williamsville"
"35869","69438","Buffalo Pharmacies Inc","20 Lawrence Bell Drive","42.953561","-78.72387","Williamsville"
"35870","10622","PINE PHARMACY","5110 MAIN ST","42.9600796","-78.7617048","WILLIAMSVILLE"
"35871","72398","Specialty Pharmacy Management Lcc","45 Earhart Dr Ste 110","42.955149","-78.715536","Amherst"
"35872","69739","Woodmark Pharmacy","1142 Wehrle Dr","42.950314","-78.73988","Williamsville"
"35873","10074","SNYDER PHARMACY INC","4536 MAIN ST","42.9632480","-78.7823790","SNYDER"
"35874","11178","TILE PHARMACY","1031 CLEVELAND DR","42.9450540","-78.7612140","CHEEKTOWAGA"
"35875","11229","BUFFALO PHARMACIES INC","8750 TRANSIT","43.0055020","-78.6977650","E AMHURST"
"35876","70168","Catholic Health System Infusion Pharmacy Inc","6350 Transit Road","42.928965","-78.697107","Depew"
"35877","11390","TRANSIT HILL PHARMACY","6344 TRANSIT RD","42.9281131","-78.6969694","DEPEW"
"35878","10088","BUFFALO PHARMACIES INC","1479 KENSINGTON AVE","42.9425870","-78.8017050","BUFFALO"
"35879","11090","VASCUSCRIPT","2470 WALDEN AVE STE 2400","42.9088360","-78.7452010","CHEEKTOWAGA"
"35880","21008","THE DRUG SHOPPE INC","416 KENMORE AVE","42.9583489","-78.8362003","BUFFALO"
"35881","10228","BAILEY PHARMACY","2608 BAILEY AVE","42.9255850","-78.8140330","BUFFALO"
"35882","69449","Hmb  Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35883","69453","Hmb Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35884","69490","Parkview Health Service Of New York Llc","1770 Colvin Blvd","42.9868657","-78.8536066","Buffalo"
"35885","69500","2121 Main St Pharmacy Inc","134 Bennett Rd","42.8884597","-78.7496612","Cheektowaga"
"35886","10229","PARKSIDE PHARMACY INC","975 BROADWAY ST","42.8928820","-78.8385210","BUFFALO"
"35887","10558","CLINTON PHARMACY INC","2032 CLINTON ST","42.8720230","-78.8011930","BUFFALO"
"35888","10949","SENECA PHARMACY OF NNY","1979 SENECA ST","42.8571900","-78.8126670","BUFFALO"
"35889","10851","NICKEL CITY PHARMACY","1791 S PARK AVE","42.8499890","-78.8243339","BUFFALO"
"35890","11212","ALLSCRIPT PHARMACY","173 HIGH ST","42.9002719","-78.8623133","BUFFALO"
"35891","72495","Oncomed The Oncology Pharmacy Of Buffalo Ny Llc","640 Ellicott St","42.89591","-78.86869","Buffalo"
"35892","10129","FILLMORE PHARMACY","1408 FILLMORE AVE","42.9120040","-78.8394040","BUFFALO"
"35893","10502","MARIAN MEDICAL PHARMACY INC","515 ABBOTT RD","42.8490790","-78.8140240","BUFFALO"
"35894","10079","HIGH STREET PRESCRIPTION CENTER","100 HIGH ST","42.9007970","-78.8656550","BUFFALO"
"35895","20707","ASSOCIATED HEALTHCARE SYSTEMS INC","1031 MAIN ST","42.9020220","-78.8685030","BUFFALO"
"35896","72525","Aids Community Services Of Western New York, Inc.","206 South Elmwood Ave","42.8908327","-78.8785789","Buffalo"
"35897","21200","DEXTER DRUGS CTR","1453 JEFFERSON AVE","42.9146990","-78.8536610","BUFFALO"
"35898","72499","Abbott Pharmacy Inc","830 Abbott Rd","42.8418026","-78.8085694","Buffalo"
"35899","10078","CHILDRENS HOMECARE PHARMACY","219 BRYANT ST","42.9093980","-78.8754979","BUFFALO"
"35900","20688","SHOPPERS PRESCRIPTION CENTER","956 ABBOTT RD","42.8383130","-78.8072480","BUFFALO"
"35901","10187","NIAGARA PHARMACY","455 NIAGARA ST","42.8963760","-78.8875167","BUFFALO"
"35902","10228","BAILEY PHARMACY","2608 BAILEY AVE","42.9255850","-78.8140330","BUFFALO"
"35903","69453","Hmb Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35904","69449","Hmb  Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35905","10903","SOUTH PARK PHARMACY","2707 SOUTH PARK AVE","42.8263210","-78.8243040","LAKAWANNA"
"35906","10229","PARKSIDE PHARMACY INC","975 BROADWAY ST","42.8928820","-78.8385210","BUFFALO"
"35907","10558","CLINTON PHARMACY INC","2032 CLINTON ST","42.8720230","-78.8011930","BUFFALO"
"35908","10129","FILLMORE PHARMACY","1408 FILLMORE AVE","42.9120040","-78.8394040","BUFFALO"
"35909","10949","SENECA PHARMACY OF NNY","1979 SENECA ST","42.8571900","-78.8126670","BUFFALO"
"35910","11212","ALLSCRIPT PHARMACY","173 HIGH ST","42.9002719","-78.8623133","BUFFALO"
"35911","10079","HIGH STREET PRESCRIPTION CENTER","100 HIGH ST","42.9007970","-78.8656550","BUFFALO"
"35912","72495","Oncomed The Oncology Pharmacy Of Buffalo Ny Llc","640 Ellicott St","42.89591","-78.86869","Buffalo"
"35913","21200","DEXTER DRUGS CTR","1453 JEFFERSON AVE","42.9146990","-78.8536610","BUFFALO"
"35914","20707","ASSOCIATED HEALTHCARE SYSTEMS INC","1031 MAIN ST","42.9020220","-78.8685030","BUFFALO"
"35915","10851","NICKEL CITY PHARMACY","1791 S PARK AVE","42.8499890","-78.8243339","BUFFALO"
"35916","10502","MARIAN MEDICAL PHARMACY INC","515 ABBOTT RD","42.8490790","-78.8140240","BUFFALO"
"35917","10228","BAILEY PHARMACY","2608 BAILEY AVE","42.9255850","-78.8140330","BUFFALO"
"35918","69449","Hmb  Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35919","69453","Hmb Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35920","72525","Aids Community Services Of Western New York, Inc.","206 South Elmwood Ave","42.8908327","-78.8785789","Buffalo"
"35921","10078","CHILDRENS HOMECARE PHARMACY","219 BRYANT ST","42.9093980","-78.8754979","BUFFALO"
"35922","72499","Abbott Pharmacy Inc","830 Abbott Rd","42.8418026","-78.8085694","Buffalo"
"35923","10187","NIAGARA PHARMACY","455 NIAGARA ST","42.8963760","-78.8875167","BUFFALO"
"35924","20688","SHOPPERS PRESCRIPTION CENTER","956 ABBOTT RD","42.8383130","-78.8072480","BUFFALO"
"35925","69497","The Mcguire Group Pharmacy Corp","2355 Union Rd","42.875824","-78.752491","Cheektowaga"
"35926","69739","Woodmark Pharmacy","1142 Wehrle Dr","42.950314","-78.73988","Williamsville"
"35927","69438","Buffalo Pharmacies Inc","20 Lawrence Bell Drive","42.953561","-78.72387","Williamsville"
"35928","10622","PINE PHARMACY","5110 MAIN ST","42.9600796","-78.7617048","WILLIAMSVILLE"
"35929","11178","TILE PHARMACY","1031 CLEVELAND DR","42.9450540","-78.7612140","CHEEKTOWAGA"
"35930","72435","Vna Home Care Services","2100 Wehrle Dr","42.957096","-78.715974","Williamsville"
"35931","72398","Specialty Pharmacy Management Lcc","45 Earhart Dr Ste 110","42.955149","-78.715536","Amherst"
"35932","10074","SNYDER PHARMACY INC","4536 MAIN ST","42.9632480","-78.7823790","SNYDER"
"35933","21101","SUBURBAN FAMILY PHARMACY","1540 MAPLE ROAD","42.9933000","-78.7299589","WILLIAMSVILLE"
"35934","70168","Catholic Health System Infusion Pharmacy Inc","6350 Transit Road","42.928965","-78.697107","Depew"
"35935","11390","TRANSIT HILL PHARMACY","6344 TRANSIT RD","42.9281131","-78.6969694","DEPEW"
"35936","10088","BUFFALO PHARMACIES INC","1479 KENSINGTON AVE","42.9425870","-78.8017050","BUFFALO"
"35937","11090","VASCUSCRIPT","2470 WALDEN AVE STE 2400","42.9088360","-78.7452010","CHEEKTOWAGA"
"35938","10591","FAMILY MEDICAL PHARMACY INC","120 PLAZA DR","43.0007508","-78.7421823","WILLIAMSVILLE"
"35939","10228","BAILEY PHARMACY","2608 BAILEY AVE","42.9255850","-78.8140330","BUFFALO"
"35940","11229","BUFFALO PHARMACIES INC","8750 TRANSIT","43.0055020","-78.6977650","E AMHURST"
"35941","69500","2121 Main St Pharmacy Inc","134 Bennett Rd","42.8884597","-78.7496612","Cheektowaga"
"35942","21008","THE DRUG SHOPPE INC","416 KENMORE AVE","42.9583489","-78.8362003","BUFFALO"
"35943","69453","Hmb Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35944","69449","Hmb  Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35945","69497","The Mcguire Group Pharmacy Corp","2355 Union Rd","42.875824","-78.752491","Cheektowaga"
"35946","72525","Aids Community Services Of Western New York, Inc.","206 South Elmwood Ave","42.8908327","-78.8785789","Buffalo"
"35947","72495","Oncomed The Oncology Pharmacy Of Buffalo Ny Llc","640 Ellicott St","42.89591","-78.86869","Buffalo"
"35948","10229","PARKSIDE PHARMACY INC","975 BROADWAY ST","42.8928820","-78.8385210","BUFFALO"
"35949","11212","ALLSCRIPT PHARMACY","173 HIGH ST","42.9002719","-78.8623133","BUFFALO"
"35950","10079","HIGH STREET PRESCRIPTION CENTER","100 HIGH ST","42.9007970","-78.8656550","BUFFALO"
"35951","20707","ASSOCIATED HEALTHCARE SYSTEMS INC","1031 MAIN ST","42.9020220","-78.8685030","BUFFALO"
"35952","10187","NIAGARA PHARMACY","455 NIAGARA ST","42.8963760","-78.8875167","BUFFALO"
"35953","10851","NICKEL CITY PHARMACY","1791 S PARK AVE","42.8499890","-78.8243339","BUFFALO"
"35954","10949","SENECA PHARMACY OF NNY","1979 SENECA ST","42.8571900","-78.8126670","BUFFALO"
"35955","10502","MARIAN MEDICAL PHARMACY INC","515 ABBOTT RD","42.8490790","-78.8140240","BUFFALO"
"35956","10078","CHILDRENS HOMECARE PHARMACY","219 BRYANT ST","42.9093980","-78.8754979","BUFFALO"
"35957","10558","CLINTON PHARMACY INC","2032 CLINTON ST","42.8720230","-78.8011930","BUFFALO"
"35958","10129","FILLMORE PHARMACY","1408 FILLMORE AVE","42.9120040","-78.8394040","BUFFALO"
"35959","21200","DEXTER DRUGS CTR","1453 JEFFERSON AVE","42.9146990","-78.8536610","BUFFALO"
"35960","72499","Abbott Pharmacy Inc","830 Abbott Rd","42.8418026","-78.8085694","Buffalo"
"35961","20688","SHOPPERS PRESCRIPTION CENTER","956 ABBOTT RD","42.8383130","-78.8072480","BUFFALO"
"35962","10703","GRANT STREET PHARMACY","85 GRANT ST","42.9163209","-78.8904937","BUFFALO"
"35963","10903","SOUTH PARK PHARMACY","2707 SOUTH PARK AVE","42.8263210","-78.8243040","LAKAWANNA"
"35964","69453","Hmb Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35965","69449","Hmb  Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35966","21101","SUBURBAN FAMILY PHARMACY","1540 MAPLE ROAD","42.9933000","-78.7299589","WILLIAMSVILLE"
"35967","72435","Vna Home Care Services","2100 Wehrle Dr","42.957096","-78.715974","Williamsville"
"35968","69438","Buffalo Pharmacies Inc","20 Lawrence Bell Drive","42.953561","-78.72387","Williamsville"
"35969","72398","Specialty Pharmacy Management Lcc","45 Earhart Dr Ste 110","42.955149","-78.715536","Amherst"
"35970","69739","Woodmark Pharmacy","1142 Wehrle Dr","42.950314","-78.73988","Williamsville"
"35971","10622","PINE PHARMACY","5110 MAIN ST","42.9600796","-78.7617048","WILLIAMSVILLE"
"35972","10591","FAMILY MEDICAL PHARMACY INC","120 PLAZA DR","43.0007508","-78.7421823","WILLIAMSVILLE"
"35973","11178","TILE PHARMACY","1031 CLEVELAND DR","42.9450540","-78.7612140","CHEEKTOWAGA"
"35974","10074","SNYDER PHARMACY INC","4536 MAIN ST","42.9632480","-78.7823790","SNYDER"
"35975","11229","BUFFALO PHARMACIES INC","8750 TRANSIT","43.0055020","-78.6977650","E AMHURST"
"35976","70168","Catholic Health System Infusion Pharmacy Inc","6350 Transit Road","42.928965","-78.697107","Depew"
"35977","11390","TRANSIT HILL PHARMACY","6344 TRANSIT RD","42.9281131","-78.6969694","DEPEW"
"35978","10088","BUFFALO PHARMACIES INC","1479 KENSINGTON AVE","42.9425870","-78.8017050","BUFFALO"
"35979","11090","VASCUSCRIPT","2470 WALDEN AVE STE 2400","42.9088360","-78.7452010","CHEEKTOWAGA"
"35980","10228","BAILEY PHARMACY","2608 BAILEY AVE","42.9255850","-78.8140330","BUFFALO"
"35981","21008","THE DRUG SHOPPE INC","416 KENMORE AVE","42.9583489","-78.8362003","BUFFALO"
"35982","69449","Hmb  Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35983","69453","Hmb Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35984","69500","2121 Main St Pharmacy Inc","134 Bennett Rd","42.8884597","-78.7496612","Cheektowaga"
"35985","69490","Parkview Health Service Of New York Llc","1770 Colvin Blvd","42.9868657","-78.8536066","Buffalo"
"35986","10079","HIGH STREET PRESCRIPTION CENTER","100 HIGH ST","42.9007970","-78.8656550","BUFFALO"
"35987","72495","Oncomed The Oncology Pharmacy Of Buffalo Ny Llc","640 Ellicott St","42.89591","-78.86869","Buffalo"
"35988","11212","ALLSCRIPT PHARMACY","173 HIGH ST","42.9002719","-78.8623133","BUFFALO"
"35989","20707","ASSOCIATED HEALTHCARE SYSTEMS INC","1031 MAIN ST","42.9020220","-78.8685030","BUFFALO"
"35990","72525","Aids Community Services Of Western New York, Inc.","206 South Elmwood Ave","42.8908327","-78.8785789","Buffalo"
"35991","10078","CHILDRENS HOMECARE PHARMACY","219 BRYANT ST","42.9093980","-78.8754979","BUFFALO"
"35992","10187","NIAGARA PHARMACY","455 NIAGARA ST","42.8963760","-78.8875167","BUFFALO"
"35993","21200","DEXTER DRUGS CTR","1453 JEFFERSON AVE","42.9146990","-78.8536610","BUFFALO"
"35994","10229","PARKSIDE PHARMACY INC","975 BROADWAY ST","42.8928820","-78.8385210","BUFFALO"
"35995","10129","FILLMORE PHARMACY","1408 FILLMORE AVE","42.9120040","-78.8394040","BUFFALO"
"35996","10703","GRANT STREET PHARMACY","85 GRANT ST","42.9163209","-78.8904937","BUFFALO"
"35997","69453","Hmb Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35998","69449","Hmb  Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"35999","10228","BAILEY PHARMACY","2608 BAILEY AVE","42.9255850","-78.8140330","BUFFALO"
"36000","10076","BLACKROCK PHARMACY","431 TONAWANDA ST","42.9409400","-78.8985469","BUFFALO"
"36001","72423","Parker Pharmacy Inc","1388 Hertel Ave","42.947716","-78.856554","Buffalo"
"36002","10558","CLINTON PHARMACY INC","2032 CLINTON ST","42.8720230","-78.8011930","BUFFALO"
"36003","10949","SENECA PHARMACY OF NNY","1979 SENECA ST","42.8571900","-78.8126670","BUFFALO"
"36004","10851","NICKEL CITY PHARMACY","1791 S PARK AVE","42.8499890","-78.8243339","BUFFALO"
"36005","10502","MARIAN MEDICAL PHARMACY INC","515 ABBOTT RD","42.8490790","-78.8140240","BUFFALO"
"36006","10229","PARKSIDE PHARMACY INC","975 BROADWAY ST","42.8928820","-78.8385210","BUFFALO"
"36007","10558","CLINTON PHARMACY INC","2032 CLINTON ST","42.8720230","-78.8011930","BUFFALO"
"36008","10949","SENECA PHARMACY OF NNY","1979 SENECA ST","42.8571900","-78.8126670","BUFFALO"
"36009","10851","NICKEL CITY PHARMACY","1791 S PARK AVE","42.8499890","-78.8243339","BUFFALO"
"36010","11212","ALLSCRIPT PHARMACY","173 HIGH ST","42.9002719","-78.8623133","BUFFALO"
"36011","72495","Oncomed The Oncology Pharmacy Of Buffalo Ny Llc","640 Ellicott St","42.89591","-78.86869","Buffalo"
"36012","10129","FILLMORE PHARMACY","1408 FILLMORE AVE","42.9120040","-78.8394040","BUFFALO"
"36013","10502","MARIAN MEDICAL PHARMACY INC","515 ABBOTT RD","42.8490790","-78.8140240","BUFFALO"
"36014","10079","HIGH STREET PRESCRIPTION CENTER","100 HIGH ST","42.9007970","-78.8656550","BUFFALO"
"36015","20707","ASSOCIATED HEALTHCARE SYSTEMS INC","1031 MAIN ST","42.9020220","-78.8685030","BUFFALO"
"36016","72525","Aids Community Services Of Western New York, Inc.","206 South Elmwood Ave","42.8908327","-78.8785789","Buffalo"
"36017","21200","DEXTER DRUGS CTR","1453 JEFFERSON AVE","42.9146990","-78.8536610","BUFFALO"
"36018","72499","Abbott Pharmacy Inc","830 Abbott Rd","42.8418026","-78.8085694","Buffalo"
"36019","10078","CHILDRENS HOMECARE PHARMACY","219 BRYANT ST","42.9093980","-78.8754979","BUFFALO"
"36020","20688","SHOPPERS PRESCRIPTION CENTER","956 ABBOTT RD","42.8383130","-78.8072480","BUFFALO"
"36021","10187","NIAGARA PHARMACY","455 NIAGARA ST","42.8963760","-78.8875167","BUFFALO"
"36022","10228","BAILEY PHARMACY","2608 BAILEY AVE","42.9255850","-78.8140330","BUFFALO"
"36023","69453","Hmb Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"36024","69449","Hmb  Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
"36025","10903","SOUTH PARK PHARMACY","2707 SOUTH PARK AVE","42.8263210","-78.8243040","LAKAWANNA"
"36026","10229","PARKSIDE PHARMACY INC","975 BROADWAY ST","42.8928820","-78.8385210","BUFFALO"
"36027","10558","CLINTON PHARMACY INC","2032 CLINTON ST","42.8720230","-78.8011930","BUFFALO"
"36028","10949","SENECA PHARMACY OF NNY","1979 SENECA ST","42.8571900","-78.8126670","BUFFALO"
"36029","10851","NICKEL CITY PHARMACY","1791 S PARK AVE","42.8499890","-78.8243339","BUFFALO"
"36030","11212","ALLSCRIPT PHARMACY","173 HIGH ST","42.9002719","-78.8623133","BUFFALO"
"36031","72495","Oncomed The Oncology Pharmacy Of Buffalo Ny Llc","640 Ellicott St","42.89591","-78.86869","Buffalo"
"36032","10129","FILLMORE PHARMACY","1408 FILLMORE AVE","42.9120040","-78.8394040","BUFFALO"
"36033","10502","MARIAN MEDICAL PHARMACY INC","515 ABBOTT RD","42.8490790","-78.8140240","BUFFALO"
"36034","10079","HIGH STREET PRESCRIPTION CENTER","100 HIGH ST","42.9007970","-78.8656550","BUFFALO"
"36035","20707","ASSOCIATED HEALTHCARE SYSTEMS INC","1031 MAIN ST","42.9020220","-78.8685030","BUFFALO"
"36036","72525","Aids Community Services Of Western New York, Inc.","206 South Elmwood Ave","42.8908327","-78.8785789","Buffalo"
"36037","21200","DEXTER DRUGS CTR","1453 JEFFERSON AVE","42.9146990","-78.8536610","BUFFALO"
"36038","72499","Abbott Pharmacy Inc","830 Abbott Rd","42.8418026","-78.8085694","Buffalo"
"36039","10078","CHILDRENS HOMECARE PHARMACY","219 BRYANT ST","42.9093980","-78.8754979","BUFFALO"
"36040","20688","SHOPPERS PRESCRIPTION CENTER","956 ABBOTT RD","42.8383130","-78.8072480","BUFFALO"
"36041","10187","NIAGARA PHARMACY","455 NIAGARA ST","42.8963760","-78.8875167","BUFFALO"
"36042","10228","BAILEY PHARMACY","2608 BAILEY AVE","42.9255850","-78.8140330","BUFFALO"
"36043","69453","Hmb Pharmacy Management Llc","462 Grider St","42.9271307","-78.829147","Buffalo"
